개방자치단체코드,관리번호,인허가일자,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
3150000,3150000-102-1988-00736,19880623,,,,,226019997,231.59,157928,서울특별시 강서구 화곡동 1117-17 외 1필지 (지하 1층) ,"서울특별시 강서구 화곡로 324, 지하 1층 (화곡동, 6동)",7658,아테네,룸살롱,186740.1498,450055.0444
3150000,3150000-102-1993-00771,19930607,,,,,226063913,113.65,157924,서울특별시 강서구 화곡동 1066-1번지 (지하 1층) ,"서울특별시 강서구 화곡로 137, 지하 1층 (화곡동, 3동)",7714,킹,룸살롱,185525.0373,448760.6448
3150000,3150000-102-1978-00786,19780626,,,,,,215.52,157918,서울특별시 강서구 화곡동 1006-10번지 (지하 1층) 1호,"서울특별시 강서구 강서로 239, 지하 1층 1호 (화곡동, 3동)",7705,팡팡노래바,룸살롱,185436.0743,449449.2625
3150000,3150000-102-1978-00750,19780701,,,,,02 26057112,88.34,157909,서울특별시 강서구 화곡동 903-3번지 (지하 1층) ,"서울특별시 강서구 강서로 17, 지하 1층 (화곡동, 1동)",7778,샤넬노래바,룸살롱,186473.6121,447474.6321
3150000,3150000-102-1984-00797,19840621,,,,,226034995,266.78,157909,서울특별시 강서구 화곡동 904-1번지 (지하 1층) ,"서울특별시 강서구 강서로5길 10, 지하 1층 (화곡동, 1동)",7778,SBS노래노래,룸살롱,186493.1558,447429.957
3150000,3150000-102-1977-00777,19770917,,,,,226939000,209.78,157928,서울특별시 강서구 화곡동 1117-15 (지하 1층),"서울특별시 강서구 화곡로 320, 지하 1층 (화곡동, 6동)",7658,애플,카바레,186720.8924,450028.1615
3150000,3150000-102-1984-00779,19840314,,,,,226962223,187.03,157928,서울특별시 강서구 화곡동 1117-16 외 2필지 (지하 1층),"서울특별시 강서구 화곡로 322, 지하 1층 (화곡동, 6동)",7658,타임,카바레,186730.8671,450042.2238
3150000,3150000-102-1979-08161,19790423,,,,,226062751,96.42,157880,서울특별시 강서구 화곡동 342-55 (지하 1층),"서울특별시 강서구 강서로 34, 지하 1층 (화곡동, 8동)",7760,팡팡노래바,룸살롱,186453.1876,447642.8402
3150000,3150000-102-1985-00773,19850828,,,,,226039207,141.17,157915,서울특별시 강서구 화곡동 982-9번지 외 1필지 삼호빌딩 (지하 1층) ,"서울특별시 강서구 화곡로 280, 지하 1층 (화곡동, 6동 삼호빌딩)",7663,라인,룸살롱,186485.2012,449695.443
3150000,3150000-102-1985-00758,19850829,,,,,226064468,54.11,157928,서울특별시 강서구 화곡동 1117-3 (지하 1층) ,"서울특별시 강서구 공항대로46길 84, 지하 1층 (화곡동, 6동)",7658,신세계,룸살롱,186761.4348,450039.302
3150000,3150000-102-1985-00746,19851010,,,,,226632064,66.98,157812,서울특별시 강서구 공항동 72-30번지 (지하 1층) ,"서울특별시 강서구 공항대로 14-1, 지하 1층 (공항동)",7622,황진이,룸살롱,183042.6399,451015.8183
3150000,3150000-102-1980-00802,19800305,,,,,226949090,90.69,157918,서울특별시 강서구 화곡동 1006-9번지 (지하 1층) ,"서울특별시 강서구 강서로 243, 지하 1층 (화곡동, 3동)",7705,반쥴,룸살롱,185438.1407,449473.136
3150000,3150000-102-1980-00763,19801016,,,,,226977771,65.89,157928,서울특별시 강서구 화곡동 1116-2번지 (지하 1층) ,"서울특별시 강서구 공항대로46길 64, 지하 1층 (화곡동, 6동)",7653,리젠시,카바레,186806.3612,450129.3922
3150000,3150000-102-2018-00013,20181205,,,,,,89.71,157910,서울특별시 강서구 화곡동 915-35번지 ,"서울특별시 강서구 강서로7길 85, 지하1층 (화곡동)",7776,허브노래바,룸살롱,186052.3505,447441.468
3150000,3150000-102-2020-00002,20201223,,,,,,73.65,157910,서울특별시 강서구 화곡동 935-1 지상4층 ,"서울특별시 강서구 곰달래로16길 32, 4층 (화곡동)",7775,텐프로 노래바,룸살롱,185803.6118,447396.4592
3150000,3150000-102-2020-00003,20201230,,,,,,73.65,157910,서울특별시 강서구 화곡동 935-1 ,"서울특별시 강서구 곰달래로16길 32, 3층 (화곡동)",7775,빅토리 노래바,룸살롱,185803.6118,447396.4592
3150000,3150000-102-2021-00001,20210208,,,,,,64.41,157910,서울특별시 강서구 화곡동 935-1 (지하 1층) ,"서울특별시 강서구 곰달래로16길 32, 지하 1층 (화곡동)",7775,두바이노래바,룸살롱,185803.6118,447396.4592
3150000,3150000-102-2017-00012,20171211,,,,,,77,157210,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 6층) 602-1호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 6층 602-1호 (마곡동)",7803,젠틀맨,간이주점,185553,450880
3150000,3150000-102-2017-00013,20171211,,,,,,139.67,157210,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 8층) 801호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 8층 801호 (마곡동)",7803,소문 노래주점,룸살롱,185553,450880
3150000,3150000-102-2017-00014,20171227,,,,,,143.6,157210,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 7층) 704호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 704호 (마곡동)",7803,상한가 노래주점,룸살롱,185553,450880
3150000,3150000-102-2017-00015,20171229,,,,,,99,157210,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 7층) 703호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 703호 (마곡동)",7803,달려라토끼,룸살롱,185553,450880
3150000,3150000-102-2017-00016,20171229,,,,,,99,157210,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 7층) 703-1호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 703-1호 (마곡동)",7803,놀이터,룸살롱,185553,450880
3150000,3150000-102-2018-00001,20180112,,,,,,88.36,157210,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 5층) 502호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 5층 502호 (마곡동)",7803,버닝,룸살롱,185553,450880
3150000,3150000-102-2000-08678,20000712,,,,,226086809,72.29,157873,서울특별시 강서구 화곡동 1063-13 (지하 1층) ,"서울특별시 강서구 화곡로 175, 지하 1층 (화곡동, 우장산동)",7702,타임,룸살롱,185887.9336,448882.7772
3150000,3150000-102-2000-08704,20000904,,,,,226085552,83.46,157909,서울특별시 강서구 화곡동 904-27번지 (지하 1층) ,"서울특별시 강서구 강서로5길 16, 지하 1층 (화곡동, 1동)",7778,별궁노래바,룸살롱,186501.7184,447407.8187
3150000,3150000-102-2000-08705,20000921,,,,,226073988,109.62,157915,서울특별시 강서구 화곡동 981-13번지 (지하 1층) ,"서울특별시 강서구 화곡로50길 5, 지하 1층 (화곡동, 6동)",7663,대명,룸살롱,186529.5177,449732.8759
3150000,3150000-102-2000-08708,20001010,,,,,226951980,56.7,157881,서울특별시 강서구 화곡동 343-60번지 (지하 1층) ,"서울특별시 강서구 강서로 35, 지하 1층 (화곡동, 1동)",7774,궁궐노래타운,룸살롱,186402.8165,447637.266
3150000,3150000-102-2012-00001,20120125,,,,,226957498,68.62,157928,서울특별시 강서구 화곡동 1117-19 (지하 1층) ,"서울특별시 강서구 화곡로 328, 지하 1층 (화곡동, 6동)",7658,보물썸,룸살롱,186760.6716,450084.2094
3150000,3150000-102-2012-00002,20120508,,,,,236640475,66.73,157807,서울특별시 강서구 가양동 1479-4번지 씨드가양플라자 (지하 2층) 201-1호,"서울특별시 강서구 양천로57길 13, 지하 2층 201-1호 (가양동, 2동 씨드가양플라자)",7527,황제,룸살롱,186856.9376,451268.3893
3150000,3150000-102-2012-00003,20120515,,,,,02 7908285,327.97,157928,서울특별시 강서구 화곡동 1116-3번지 삼보프라자 (지하 1층) ,"서울특별시 강서구 화곡로 330, 지하 1층 (화곡동, 6동 삼보프라자)",7653,주식회사 클럽밤사,간이주점,186780.4702,450119.9393
3150000,3150000-102-2013-00001,20130314,,,,,226063427,75.04,157881,서울특별시 강서구 화곡동 343-61번지 (지하 1층) ,"서울특별시 강서구 강서로 33, 지하 1층 (화곡동, 1동)",7774,부킹노래,룸살롱,186410.0292,447620.8114
3150000,3150000-102-2013-00002,20130716,,,,,226908080,90.72,157909,서울특별시 강서구 화곡동 902-10번지 (지하 1층) ,"서울특별시 강서구 강서로7길 19, 지하 1층 (화곡동, 1동)",7777,텐 노래바,룸살롱,186380.6346,447481.2101
3150000,3150000-102-2014-00002,20140924,,,,,226076638,89.69,157909,서울특별시 강서구 화곡동 899-5번지 외 3필지 (지상 2층) ,"서울특별시 강서구 곰달래로24길 18, 2층 (화곡동, 1동)",7777,스텔라 노래바,카바레,186397.1446,447525.6013
3150000,3150000-102-2015-00002,20151005,,,,,,97,157910,"서울특별시 강서구 화곡동 936-4번지 1동, 지하1층 ","서울특별시 강서구 강서로7길 136, 지하1층 (화곡동, 1동)",7775,명품노래바,룸살롱,185799.5271,447417.8899
3150000,3150000-102-2000-07914,20000229,,,,,226941622,86.25,157928,서울특별시 강서구 화곡동 1117-13 (지하 1층) ,"서울특별시 강서구 화곡로 316, 지하 1층 (화곡동, 6동)",7658,썸씽,룸살롱,186691.9308,449987.4354
3150000,3150000-102-2000-07864,20000322,,,,,226928558,248.2,157928,서울특별시 강서구 화곡동 1111-5 (지하 1층) ,"서울특별시 강서구 화곡로 340, 지하 1층 (화곡동, 6동)",7653,명품,룸살롱,186829.3799,450187.5672
3150000,3150000-102-2012-00004,20120608,,,,,,95.47,157881,서울특별시 강서구 화곡동 343-59 (지하 1층),"서울특별시 강서구 강서로 35, 지하 1층 (화곡동, 1동)",7774,스타노래바,룸살롱,186395.3257,447653.0618
3150000,3150000-102-2000-08709,20000628,,,,,226925824,46.2,157928,서울특별시 강서구 화곡동 1117-1 (지하 1층),"서울특별시 강서구 공항대로46길 78, 지하 1층 (화곡동, 6동)",7658,텐프로,룸살롱,186773.4718,450066.5636
3150000,3150000-102-2000-07915,20000327,,,,,226023644,83.15,157916,서울특별시 강서구 화곡동 1105-5 외 1필지 (지하 1층),"서울특별시 강서구 화곡로 313, 지하 1층 (화곡동, 6동)",7686,오케이섹시여비서,룸살롱,186651.0259,450017.8325
3150000,3150000-102-2015-00001,20150714,,,,,,74.16,157909,서울특별시 강서구 화곡동 901-27 지하1층(화곡1동),"서울특별시 강서구 강서로7길 31, 지하1층 (화곡동, 화곡1동)",7777,구찌노래바,룸살롱,186318.4498,447470.9747
3150000,3150000-102-1999-06858,19990331,,,,,226084783,150,157909,서울특별시 강서구 화곡동 903-4번지 (지상 2층) ,"서울특별시 강서구 강서로5길 4, 2층 (화곡동, 1동)",7778,황실노래바,카바레,186477.549,447457.3384
3150000,3150000-102-1999-06799,19990528,,,,,226082711,72.75,157910,서울특별시 강서구 화곡동 935-5번지 (지하 1층) ,"서울특별시 강서구 강서로5나길 144, 지하 1층 (화곡동, 1동)",7775,승리노래바,룸살롱,185794.4221,447360.4836
3150000,3150000-102-1999-07373,19990706,,,,,226038810,119.99,157909,서울특별시 강서구 화곡동 904-13번지 (지하 1층) ,"서울특별시 강서구 강서로5나길 18, 지하 1층 (화곡동, 1동)",7778,가야,룸살롱,186434.921,447405.5368
3150000,3150000-102-1999-07685,19991110,,,,,226041177,105.41,157866,서울특별시 강서구 화곡동 24-347 (지하 1층) ,"서울특별시 강서구 화곡로 268, 지하 1층 (화곡동, 본동)",7673,하트노래바,룸살롱,186422.5479,449596.6556
3150000,3150000-102-2000-08772,20001205,,,,,226069395,72.44,157916,서울특별시 강서구 화곡동 1105-7번지 (지하 1층) ,"서울특별시 강서구 우장산로16길 19, 지하 1층 (화곡동, 6동)",7686,첼시노래바,룸살롱,186630.0724,450017.4915
3150000,3150000-102-2004-00002,20040413,,,,,226015875,108.04,157909,서울특별시 강서구 화곡동 898-5번지 (지상 2층) ,"서울특별시 강서구 강서로 21, 2층 (화곡동, 1동)",7778,황궁노래바,기타,186448.2477,447533.492
3150000,3150000-102-2004-00003,20041119,,,,,220656964,80.3,157909,서울특별시 강서구 화곡동 903-17 외 1필지 (지상 2층) ,"서울특별시 강서구 강서로7길 5, 2층 (화곡동, 1동)",7778,챔피온,룸살롱,186443.006,447493.8452
3150000,3150000-102-1992-00807,19920219,,,,,226990946,109.43,157909,서울특별시 강서구 화곡동 898-16 (지하 1층) ,"서울특별시 강서구 강서로 21, 지하 1층 (화곡동, 1동)",7778,테마노래빠,룸살롱,186455.6283,447517.153
3150000,3150000-102-2007-00002,20070817,,,,,226925655,64.32,157909,서울특별시 강서구 화곡동 905-9번지 (지상 2층) ,"서울특별시 강서구 강서로5나길 32, 2층 (화곡동, 1동)",7777,궁전노래노래,스텐드바,186355.0842,447404.1898
3150000,3150000-102-2008-00001,20080515,,,,,226937249,42.04,157928,서울특별시 강서구 화곡동 1117-13번지 (지하 1층) ,"서울특별시 강서구 화곡로 316, 지하 1층 (화곡동, 6동)",7658,황후,룸살롱,186691.9308,449987.4354
3150000,3150000-102-2008-00002,20080613,,,,,226080221,415.89,157928,서울특별시 강서구 화곡동 1110-3번지 (지상 2층) ,"서울특별시 강서구 화곡로 354-10, 2층 (화곡동, 6동)",7653,칼튼비지니스,룸살롱,186892.9474,450261.9914
3150000,3150000-102-2008-00003,20080924,,,,,226948001,275.56,157916,서울특별시 강서구 화곡동 1097-4번지 (지상 14층) ,"서울특별시 강서구 화곡로 327, 14층 (화곡동, 6동)",7649,이지,룸살롱,186720.895,450123.2114
3150000,3150000-102-2015-00003,20151022,,,,,226993777,121.44,157909,서울특별시 강서구 화곡동 903-10번지 (지상 2층) ,"서울특별시 강서구 곰달래로24길 27, 2층 (화곡동, 1동)",7778,승리노래바,룸살롱,186437.39,447472.6707
3150000,3150000-102-2015-00004,20151022,,,,,,121.44,157909,서울특별시 강서구 화곡동 903-10번지 (지상 3층) ,"서울특별시 강서구 곰달래로24길 27, 3층 (화곡동, 1동)",7778,수노래바,룸살롱,186437.39,447472.6707
3150000,3150000-102-2000-08129,20000605,,,,,02 6983640,64.17,157910,서울특별시 강서구 화곡동 935-14 (지하 1층),"서울특별시 강서구 강서로5나길 152, 지하 1층 (화곡동, 1동)",7775,비너스,룸살롱,185766.0369,447358.6377
3150000,3150000-102-2002-00006,20021210,,,,,226077436,"1,270.83",157928,서울특별시 강서구 화곡동 1110-3 (지하 1~2층),"서울특별시 강서구 화곡로 354-10, 지하 1~2층 (화곡동, 6동)",7653,강서성인나이트,관광호텔나이트(디스코),186892.9474,450261.9914
3150000,3150000-102-2015-00005,20151022,,,,,,121.44,157909,서울특별시 강서구 화곡동 903-10번지 (지상 4층) ,"서울특별시 강서구 곰달래로24길 27, 4층 (화곡동, 1동)",7778,일번지노래바,룸살롱,186437.39,447472.6707
3150000,3150000-102-2015-00006,20151109,,,,,,90.55,157909,서울특별시 강서구 화곡동 903-10번지 (지하 1층) ,"서울특별시 강서구 곰달래로24길 27, 지하 1층 (화곡동, 1동)",7778,윈 노래바,룸살롱,186437.39,447472.6707
3150000,3150000-102-1990-00745,19901210,,,,,226030748,116.6,157879,서울특별시 강서구 화곡동 338-32번지 (지하 1층) ,"서울특별시 강서구 강서로20길 4, 지하 1층 (화곡동, 8동)",7751,황금,룸살롱,186304.9574,447950.1315
3150000,3150000-102-2001-09108,20011120,,,,,226974634,87.02,157928,서울특별시 강서구 화곡동 1117-12 (지하 1층) ,"서울특별시 강서구 공항대로46길 100, 지하 1층 (화곡동, 6동)",7658,팡팡노래빠,룸살롱,186711.5327,449978.5634
3150000,3150000-102-2018-00009,20180209,,,,,,98.22,157210,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 7층) 702A호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 702A호 (마곡동)",7803,춘자클럽,룸살롱,185553,450880
3150000,3150000-102-2018-00010,20180209,,,,,,97.99,157210,서울특별시 강서구 마곡동 795-6번지 뉴골든타워 (지상 7층) 702호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 7층 702호 (마곡동)",7803,발리 룸,룸살롱,185553,450880
3150000,3150000-102-1990-00767,19900329,,,,,220656063,99.67,157870,서울특별시 강서구 화곡동 94-0 (지하 1층),"서울특별시 강서구 화곡로 248, 지하 1층 (화곡동, 본동)",7678,삼육오(365),카바레,186319.5325,449441.7566
3150000,3150000-102-1990-00757,19900823,,,,,226957498,87.08,157928,서울특별시 강서구 화곡동 1117-19 (지하 1층),"서울특별시 강서구 화곡로 328, 지하 1층 (화곡동, 6동)",7658,귀족,룸살롱,186760.6716,450084.2094
